# dataset=strongs/surfaces; lang=por; source=clear-alignments (github.com/Clear-Bible/Alignments); base_text=JFA11; license=see resources/strongs/README.md; date=2026-06-20
strong	lemma	surface	count	share	methods	review
G0796	ἀστραπή	raio	1	1.000	transfer	machine
G0393	ἀνατέλλω	raiou	1	1.000	transfer	machine
G4491	ῥίζα	raiz	11	0.917	transfer	machine
G4314	πρός	raiz	1	0.083	transfer	machine
G4491	ῥίζα	raizes	1	1.000	transfer	machine
G4471	Ῥαμά	rama	1	1.000	transfer	machine
G2798	κλάδος	ramo	1	1.000	transfer	machine
G2798	κλάδος	ramos	3	0.333	transfer	machine
G3588	ὁ	ramos	3	0.333	transfer	machine
G4160	ποιέω	ramos	1	0.111	transfer	machine
G0902	βάϊον	ramos	1	0.111	transfer	machine
G2532	καί	ramos	1	0.111	transfer	machine
G3588	ὁ	ranger	7	1.000	transfer	machine
G2588	καρδία	rangiam	1	1.000	transfer	machine
G3808	παιδάριον	rapaz	1	1.000	transfer	machine
G0724	ἁρπαγή	rapina	1	1.000	transfer	machine
G0258	ἀλώπηξ	raposa	1	1.000	transfer	machine
G0258	ἀλώπηξ	raposas	2	1.000	transfer	machine
G1284	διαρρήσσω	rasgando	1	1.000	transfer	machine
G4048	περιρήγνυμι	rasgando-lhes	1	1.000	transfer	machine
G1284	διαρρήσσω	rasgaram	1	1.000	transfer	machine
G4977	σχίζω	rasgou	2	0.667	transfer	machine
G1284	διαρρήσσω	rasgou	1	0.333	transfer	machine
G4314	πρός	rasguemos	1	1.000	transfer	machine
G4978	σχίσμα	rasgão	1	1.000	transfer	machine
G3056	λόγος	razão	4	0.800	transfer	machine
G4012	περί	razão	1	0.200	transfer	machine
G1081	γένημα	raça	3	1.000	transfer	machine
G4620	σιτομέτριον	ração	1	1.000	transfer	machine
G3588	ὁ	reaes	1	0.500	transfer	machine
G0937	βασιλικός	reaes	1	0.500	transfer	machine
G0937	βασιλικός	real	1	0.500	transfer	machine
G0934	βασίλειος	real	1	0.500	transfer	machine
G4137	πληρόω	realisou	1	1.000	transfer	machine
G3303	μέν	realmente	3	1.000	transfer	machine
G4168	ποίμνιον	rebanho	4	0.500	transfer	machine
G4263	πρόβατον	rebanho	1	0.125	transfer	machine
G3571	νύξ	rebanho	1	0.125	transfer	machine
G4167	ποίμνη	rebanho	1	0.125	transfer	machine
G1722	ἐν	rebanho	1	0.125	transfer	machine
G2532	καί	rebecca	1	1.000	transfer	machine
G0544	ἀπειθέω	rebelde	1	1.000	transfer	machine
G0545	ἀπειθής	rebeldes	1	0.500	transfer	machine
G0544	ἀπειθέω	rebeldes	1	0.500	transfer	machine
G4085	πιέζω	recalcada	1	1.000	transfer	machine
G2983	λαμβάνω	receba	2	0.500	transfer	machine
G5495	χείρ	receba	1	0.250	transfer	machine
G2865	κομίζω	receba	1	0.250	transfer	machine
G1410	δύναμαι	receba-o	1	1.000	transfer	machine
G4327	προσδέχομαι	recebaes	1	0.500	transfer	machine
G2983	λαμβάνω	recebaes	1	0.500	transfer	machine
G1209	δέχομαι	recebam	2	0.667	transfer	machine
G2983	λαμβάνω	recebam	1	0.333	transfer	machine
G2983	λαμβάνω	recebamos	1	1.000	transfer	machine
G2983	λαμβάνω	recebas	1	1.000	transfer	machine
G2983	λαμβάνω	recebe	8	0.471	transfer	machine
G1209	δέχομαι	recebe	5	0.294	transfer	machine
G1926	ἐπιδέχομαι	recebe	2	0.118	transfer	machine
G1691	ἐγώ	recebe	1	0.059	transfer	machine
G3858	παραδέχομαι	recebe	1	0.059	transfer	machine
G4355	προσλαμβάνω	recebe-o	1	1.000	transfer	machine
G2983	λαμβάνω	recebei	1	0.333	transfer	machine
G4355	προσλαμβάνω	recebei	1	0.333	transfer	machine
G1209	δέχομαι	recebei	1	0.333	transfer	machine
G5562	χωρέω	recebei-nos	1	1.000	transfer	machine
G4327	προσδέχομαι	recebei-o	1	0.500	transfer	machine
G1209	δέχομαι	recebei-o	1	0.500	transfer	machine
G2983	λαμβάνω	recebeis	1	1.000	transfer	machine
G4876	συναντάω	recebel-o	1	1.000	transfer	machine
G2983	λαμβάνω	recebem	3	0.500	transfer	machine
G4687	σπείρω	recebem	1	0.167	transfer	machine
G3858	παραδέχομαι	recebem	1	0.167	transfer	machine
G1209	δέχομαι	recebem	1	0.167	transfer	machine
G2983	λαμβάνω	recebemos	4	0.800	transfer	machine
G0618	ἀπολαμβάνω	recebemos	1	0.200	transfer	machine
G2983	λαμβάνω	recebendo	4	0.571	transfer	machine
G0618	ἀπολαμβάνω	recebendo	1	0.143	transfer	machine
G1209	δέχομαι	recebendo	1	0.143	transfer	machine
G3880	παραλαμβάνω	recebendo	1	0.143	transfer	machine
G2983	λαμβάνω	recebendo-o	1	0.500	transfer	machine
G1521	εἰσάγω	recebendo-o	1	0.500	transfer	machine
G2983	λαμβάνω	receber	12	0.545	transfer	machine
G1209	δέχομαι	receber	5	0.227	transfer	machine
G0618	ἀπολαμβάνω	receber	2	0.091	transfer	machine
G3880	παραλαμβάνω	receber	1	0.045	transfer	machine
G3858	παραδέχομαι	receber	1	0.045	transfer	machine
G3028	λῆμψις	receber	1	0.045	transfer	machine
G2983	λαμβάνω	receberam	6	0.353	transfer	machine
G1209	δέχομαι	receberam	4	0.235	transfer	machine
G0568	ἀπέχω	receberam	3	0.176	transfer	machine
G1734	ἑνδέκατος	receberam	1	0.059	transfer	machine
G3880	παραλαμβάνω	receberam	1	0.059	transfer	machine
G4143	πλοῖον	receberam	1	0.059	transfer	machine
G3756	οὐ	receberam	1	0.059	transfer	machine
G1523	εἰσδέχομαι	receberei	1	1.000	transfer	machine
G2983	λαμβάνω	recebereis	5	0.833	transfer	machine
G0618	ἀπολαμβάνω	recebereis	1	0.167	transfer	machine
G1209	δέχομαι	receberem	3	0.750	transfer	machine
G2983	λαμβάνω	receberem	1	0.250	transfer	machine
G2983	λαμβάνω	receberemos	2	1.000	transfer	machine
G0618	ἀπολαμβάνω	recebermos	1	1.000	transfer	machine
G2983	λαμβάνω	receberá	5	0.714	transfer	machine
G2865	κομίζω	receberá	1	0.143	transfer	machine
G0091	ἀδικέω	receberá	1	0.143	transfer	machine
G2983	λαμβάνω	receberão	3	0.750	transfer	machine
G3858	παραδέχομαι	receberão	1	0.250	transfer	machine
G2983	λαμβάνω	recebesse	1	1.000	transfer	machine
G2983	λαμβάνω	recebesseis	1	1.000	transfer	machine
G2983	λαμβάνω	recebessem	1	0.500	transfer	machine
G0588	ἀποδέχομαι	recebessem	1	0.500	transfer	machine
G0618	ἀπολαμβάνω	recebeste	1	0.333	transfer	machine
G1487	εἰ	recebeste	1	0.333	transfer	machine
G4137	πληρόω	recebeste	1	0.333	transfer	machine
G2983	λαμβάνω	recebestes	7	0.500	transfer	machine
G3880	παραλαμβάνω	recebestes	4	0.286	transfer	machine
G1209	δέχομαι	recebestes	2	0.143	transfer	machine
G3844	παρά	recebestes	1	0.071	transfer	machine
G2983	λαμβάνω	recebeu	4	0.364	transfer	machine
G3880	παραλαμβάνω	recebeu	1	0.091	transfer	machine
G3588	ὁ	recebeu	1	0.091	transfer	machine
G5264	ὑποδέχομαι	recebeu	1	0.091	transfer	machine
G1209	δέχομαι	recebeu	1	0.091	transfer	machine
G3579	ξενίζω	recebeu	1	0.091	transfer	machine
G0324	ἀναδέχομαι	recebeu	1	0.091	transfer	machine
G4355	προσλαμβάνω	recebeu	1	0.091	transfer	machine
G5264	ὑποδέχομαι	recebeu-o	1	1.000	transfer	machine
G3880	παραλαμβάνω	recebi	2	0.400	transfer	machine
G3588	ὁ	recebi	1	0.200	transfer	machine
G1473	ἐγώ	recebi	1	0.200	transfer	machine
G1209	δέχομαι	recebi	1	0.200	transfer	machine
G0588	ἀποδέχομαι	recebia	1	1.000	transfer	machine
G2983	λαμβάνω	recebido	6	0.429	transfer	machine
G0353	ἀναλαμβάνω	recebido	3	0.214	transfer	machine
G3762	οὐδείς	recebido	1	0.071	transfer	machine
G5216	σύ	recebido	1	0.071	transfer	machine
G5108	τοιοῦτος	recebido	1	0.071	transfer	machine
G3361	μή	recebido	1	0.071	transfer	machine
G0568	ἀπέχω	recebido	1	0.071	transfer	machine
G2983	λαμβάνω	recebo	1	0.500	transfer	machine
G0444	ἄνθρωπος	recebo	1	0.500	transfer	machine
G0987	βλασφημέω	receiando	1	1.000	transfer	machine
G5399	φοβέω	receiaram	1	1.000	transfer	machine
G5399	φοβέω	receiou	1	1.000	transfer	machine
G0345	ἀνάκειμαι	reclinado	1	1.000	transfer	machine
G2827	κλίνω	reclinar	2	1.000	transfer	machine
G2865	κομίζω	recobrar	1	1.000	transfer	machine
G2249	ἐγώ	recolhamos	1	1.000	transfer	machine
G4863	συνάγω	recolhei	1	1.000	transfer	machine
G4863	συνάγω	recolher	1	1.000	transfer	machine
G3825	πάλιν	recolher-se	1	1.000	transfer	machine
G4863	συνάγω	recolheram-n’os	1	1.000	transfer	machine
G4863	συνάγω	recolherei	1	1.000	transfer	machine
G4863	συνάγω	recolhestes	1	1.000	transfer	machine
G4921	συνίστημι	recommenda	1	1.000	transfer	machine
G4921	συνίστημι	recommendar	1	1.000	transfer	machine
G4921	συνίστημι	recommendo-vos	1	1.000	transfer	machine
G4921	συνίστημι	recommendámos	1	1.000	transfer	machine
G2076	εἰμί	recompensa	3	0.429	transfer	machine
G0489	ἀντιμισθία	recompensa	2	0.286	transfer	machine
G0467	ἀνταποδίδωμι	recompensa	1	0.143	transfer	machine
G3405	μισθαποδοσία	recompensa	1	0.143	transfer	machine
G0468	ἀνταπόδομα	recompensado	1	0.500	transfer	machine
G0467	ἀνταποδίδωμι	recompensado	1	0.500	transfer	machine
G0467	ἀνταποδίδωμι	recompensar	1	0.500	transfer	machine
G0287	ἀμοιβή	recompensar	1	0.500	transfer	machine
G0591	ἀποδίδωμι	recompensará	4	1.000	transfer	machine
G2644	καταλλάσσω	reconciliados	2	1.000	transfer	machine
G2644	καταλλάσσω	reconciliando	1	1.000	transfer	machine
G0604	ἀποκαταλλάσσω	reconciliar	1	1.000	transfer	machine
G1517	εἰρηνοποιέω	reconciliasse	1	1.000	transfer	machine
G2643	καταλλαγή	reconciliação	2	0.667	transfer	machine
G3568	νῦν	reconciliação	1	0.333	transfer	machine
G2644	καταλλάσσω	reconcilie	1	1.000	transfer	machine
G2644	καταλλάσσω	reconciliou	1	1.000	transfer	machine
G1921	ἐπιγινώσκω	reconhecei	1	1.000	transfer	machine
G2192	ἔχω	reconhecer	1	1.000	transfer	machine
G1921	ἐπιγινώσκω	reconhecereis	1	1.000	transfer	machine
G1921	ἐπιγινώσκω	reconheça	1	1.000	transfer	machine
G1492	οἶδα	reconheçaes	1	1.000	transfer	machine
G2638	καταλαμβάνω	reconheço	1	1.000	transfer	machine
G3415	μιμνῄσκομαι	recordando-se	1	1.000	transfer	machine
G0373	ἀναπαύω	recrearam	1	1.000	transfer	machine
G0373	ἀναπαύω	recreia	1	1.000	transfer	machine
G4875	συναναπαύομαι	recreiar-me	1	1.000	transfer	machine
G0404	ἀναψύχω	recreou	1	1.000	transfer	machine
G1342	δίκαιος	recta	1	1.000	transfer	machine
G2076	εἰμί	recto	1	1.000	transfer	machine
G2117	εὐθύς	rectos	1	1.000	transfer	machine
G0565	ἀπέρχομαι	recuaram	1	1.000	transfer	machine
G0846	αὐτός	recuperou	1	1.000	transfer	machine
G3868	παραιτέομαι	recuso	1	1.000	transfer	machine
G0720	ἀρνέομαι	recusou	1	1.000	transfer	machine
G1651	ἐλέγχω	redarguas	1	1.000	transfer	machine
G1650	ἐλεγμός	redarguir	1	1.000	transfer	machine
G1350	δίκτυον	rede	6	1.000	transfer	machine
G0629	ἀπολύτρωσις	redempção	6	0.667	transfer	machine
G3085	λύτρωσις	redempção	2	0.222	transfer	machine
G3588	ὁ	redempção	1	0.111	transfer	machine
G1350	δίκτυον	redes	4	0.667	transfer	machine
G0293	ἀμφίβληστρον	redes	1	0.167	transfer	machine
G2675	καταρτίζω	redes	1	0.167	transfer	machine
G2729	κατισχύω	redobravam	1	1.000	transfer	machine
G4066	περίχωρος	redor	1	0.500	transfer	machine
G3956	πᾶς	redor	1	0.500	transfer	machine
G1096	γίνομαι	reduzidos	1	1.000	transfer	machine
G5077	τεφρόω	reduzindo-as	1	1.000	transfer	machine
G3618	οἰκοδομέω	reedifical-o	1	1.000	transfer	machine
G0456	ἀνοικοδομέω	reedificarei	2	1.000	transfer	machine
G2250	ἡμέρα	reedificas	1	1.000	transfer	machine
G2880	κορέννυμι	refeitos	1	1.000	transfer	machine
G5613	ὡς	refinados	1	1.000	transfer	machine
G5468	χαλιναγωγέω	refreia	1	1.000	transfer	machine
G3973	παύω	refreie	1	1.000	transfer	machine
G2711	καταψύχω	refresque	1	1.000	transfer	machine
G3777	οὔτε	rega	1	0.500	transfer	machine
G4222	ποτίζω	rega	1	0.500	transfer	machine
G5216	σύ	regaço	1	1.000	transfer	machine
G3824	παλιγγενεσία	regeneração	2	1.000	transfer	machine
G4165	ποιμαίνω	regerá	2	1.000	transfer	machine
G4639	σκιά	região	1	1.000	transfer	machine
G1330	διέρχομαι	regiões	1	0.500	transfer	machine
G2824	κλίμα	regiões	1	0.500	transfer	machine
G4222	ποτίζω	regou	1	1.000	transfer	machine
G3778	οὗτος	regou-me	1	1.000	transfer	machine
G5463	χαίρω	regozijae-vos	1	1.000	transfer	machine
G4796	συνχαίρω	regozijam	1	1.000	transfer	machine
G5463	χαίρω	regozijamos	1	1.000	transfer	machine
G5463	χαίρω	regozijando-me	1	1.000	transfer	machine
G5463	χαίρω	regozijando-se	1	1.000	transfer	machine
G0235	ἀλλά	regozijarei	1	0.500	transfer	machine
G3685	ὀνίνημι	regozijarei	1	0.500	transfer	machine
G5463	χαίρω	regozijei	1	1.000	transfer	machine
G5463	χαίρω	regozijeis	1	1.000	transfer	machine
G5463	χαίρω	regozijemo-nos	1	1.000	transfer	machine
G5129	οὗτος	regozijo	1	0.500	transfer	machine
G4796	συνχαίρω	regozijo	1	0.500	transfer	machine
G3588	ὁ	regra	1	0.500	transfer	machine
G2583	κανών	regra	1	0.500	transfer	machine
G5048	τελειόω	regressando	1	0.500	transfer	machine
G5290	ὑποστρέφω	regressando	1	0.500	transfer	machine
G2258	εἰμί	regressava	1	0.500	transfer	machine
G5290	ὑποστρέφω	regressava	1	0.500	transfer	machine
G0937	βασιλικός	regulo	1	1.000	transfer	machine
G0935	βασιλεύς	rei	78	0.929	transfer	machine
G0444	ἄνθρωπος	rei	2	0.024	transfer	machine
G3004	λέγω	rei	1	0.012	transfer	machine
G1510	εἰμί	rei	1	0.012	transfer	machine
G3756	οὐ	rei	1	0.012	transfer	machine
G0937	βασιλικός	rei	1	0.012	transfer	machine
G1909	ἐπί	reina	1	0.500	transfer	machine
G0936	βασιλεύω	reina	1	0.500	transfer	machine
G0936	βασιλεύω	reinaes	1	1.000	transfer	machine
G4821	συνβασιλεύω	reinaremos	1	0.500	transfer	machine
G0936	βασιλεύω	reinaremos	1	0.500	transfer	machine
G0936	βασιλεύω	reinará	2	1.000	transfer	machine
G0936	βασιλεύω	reinarão	3	1.000	transfer	machine
G0936	βασιλεύω	reinasse	1	1.000	transfer	machine
G0936	βασιλεύω	reinaste	1	1.000	transfer	machine
G0936	βασιλεύω	reine	3	1.000	transfer	machine
G0936	βασιλεύω	reineis	1	1.000	transfer	machine
G4821	συνβασιλεύω	reinemos	1	1.000	transfer	machine
G0932	βασιλεία	reino	126	0.906	transfer	machine
G3588	ὁ	reino	2	0.014	transfer	machine
G1722	ἐν	reino	1	0.007	transfer	machine
G4204	πόρνη	reino	1	0.007	transfer	machine
G2816	κληρονομέω	reino	1	0.007	transfer	machine
G3666	ὁμοιόω	reino	1	0.007	transfer	machine
G1525	εἰσέρχομαι	reino	1	0.007	transfer	machine
G1909	ἐπί	reino	1	0.007	transfer	machine
G0846	αὐτός	reino	1	0.007	transfer	machine
G4137	πληρόω	reino	1	0.007	transfer	machine
G1410	δύναμαι	reino	1	0.007	transfer	machine
G3004	λέγω	reino	1	0.007	transfer	machine
G4012	περί	reino	1	0.007	transfer	machine
G0932	βασιλεία	reinos	4	1.000	transfer	machine
G0936	βασιλεύω	reinou	3	1.000	transfer	machine
G0935	βασιλεύς	reis	23	0.920	transfer	machine
G1380	δοκέω	reis	1	0.040	transfer	machine
G0936	βασιλεύω	reis	1	0.040	transfer	machine
G0114	ἀθετέω	rejeita	2	0.500	transfer	machine
G3868	παραιτέομαι	rejeita	1	0.250	transfer	machine
G1161	δέ	rejeita	1	0.250	transfer	machine
G1848	ἐξουθενέω	rejeitada	1	1.000	transfer	machine
G0593	ἀποδοκιμάζω	rejeitado	1	1.000	transfer	machine
G0683	ἀπωθέω	rejeitaes	1	1.000	transfer	machine
G1161	δέ	rejeitam	1	1.000	transfer	machine
G0683	ἀπωθέω	rejeitando	1	0.500	transfer	machine
G1352	διό	rejeitando	1	0.500	transfer	machine
G0114	ἀθετέω	rejeitar	1	1.000	transfer	machine
G0593	ἀποδοκιμάζω	rejeitaram	2	0.500	transfer	machine
G0683	ἀπωθέω	rejeitaram	1	0.250	transfer	machine
G3868	παραιτέομαι	rejeitaram	1	0.250	transfer	machine
G1848	ἐξουθενέω	rejeitastes	1	1.000	transfer	machine
G0577	ἀποβάλλω	rejeiteis	1	0.500	transfer	machine
G3868	παραιτέομαι	rejeiteis	1	0.500	transfer	machine
G0550	ἀπεῖπον	rejeitámos	1	1.000	transfer	machine
G0796	ἀστραπή	relampago	3	1.000	transfer	machine
G0796	ἀστραπή	relampagos	4	1.000	transfer	machine
G0312	ἀναγγέλλω	relataram	1	1.000	transfer	machine
G1834	ἐξηγέομαι	relatou	1	1.000	transfer	machine
G4576	σέβω	religiosas	1	1.000	transfer	machine
G2357	θρησκός	religioso	1	1.000	transfer	machine
G4576	σέβω	religiosos	3	0.750	transfer	machine
G2126	εὐλαβής	religiosos	1	0.250	transfer	machine
G2356	θρησκεία	religião	3	1.000	transfer	machine
G1722	ἐν	remando	1	1.000	transfer	machine
G5269	ὑποζώννυμι	remedios	1	1.000	transfer	machine
G4138	πλήρωμα	remendo	2	0.500	transfer	machine
G1915	ἐπίβλημα	remendo	1	0.250	transfer	machine
G2537	καινός	remendo	1	0.250	transfer	machine
G0375	ἀναπέμπω	remetteu-o	1	1.000	transfer	machine
G0375	ἀναπέμπω	remetti	1	1.000	transfer	machine
G1805	ἐξαγοράζω	remindo	2	1.000	transfer	machine
G1805	ἐξαγοράζω	remir	1	0.500	transfer	machine
G3084	λυτρόω	remir	1	0.500	transfer	machine
G3084	λυτρόω	remisse	1	1.000	transfer	machine
G0859	ἄφεσις	remissão	9	0.818	transfer	machine
G0265	ἁμάρτημα	remissão	1	0.091	transfer	machine
G2288	θάνατος	remissão	1	0.091	transfer	machine
G3085	λύτρωσις	remiu	1	1.000	transfer	machine
G3117	μακρός	remota	1	1.000	transfer	machine
G4481	Ῥαιφάν	remphan	1	1.000	transfer	machine
G0863	ἀφίημι	rendeu	1	0.500	transfer	machine
G4333	προσεργάζομαι	rendeu	1	0.500	transfer	machine
G0341	ἀνακαινόω	renova	1	1.000	transfer	machine
G0340	ἀνακαινίζω	renovados	1	1.000	transfer	machine
G0342	ἀνακαίνωσις	renovação	2	1.000	transfer	machine
G0657	ἀποτάσσω	renuncia	1	1.000	transfer	machine
G0720	ἀρνέομαι	renunciando	1	1.000	transfer	machine
G0533	ἀπαρνέομαι	renuncie-se	1	1.000	transfer	machine
G0991	βλέπω	reparas	1	0.500	transfer	machine
G1385	δοκός	reparas	1	0.500	transfer	machine
G3307	μερίζω	reparta	1	0.500	transfer	machine
G2841	κοινωνέω	reparta	1	0.500	transfer	machine
G2130	εὐμετάδοτος	repartam	1	1.000	transfer	machine
G1239	διαδίδωμι	reparte	1	0.500	transfer	machine
G3330	μεταδίδωμι	reparte	1	0.500	transfer	machine
G1266	διαμερίζω	reparti-o	1	1.000	transfer	machine
G1266	διαμερίζω	repartiam	1	1.000	transfer	machine
G1266	διαμερίζω	repartidas	1	1.000	transfer	machine
G3312	μεριστής	repartidor	1	1.000	transfer	machine
G0377	ἀναπίπτω	repartidos	1	1.000	transfer	machine
G1266	διαμερίζω	repartindo	1	0.333	transfer	machine
